DHSID,DHSCLUST,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_2010,Rainfall_2015,Travel_Times
RW201400000476,476,171662.6406,193608.8906,546.4191559,616.2762392999999,8188.6785709999995,0.003130845,-9999.0,3301.1,3290.9,36.19230769,13.0,0.34793829600000004,0.64283042,0.044629216,0.043131206,0.005026518,1466.151099,12015.412890000001,16543.18011,2699.620423,1375.583333,1141.0,231.03571430000002
RW201400000477,477,19337.24023,21809.41406,1538.808684,1735.538027,5672.066667,0.17212014899999997,-9999.0,3296.0,3231.0,50.0,11.0,0.437067873,0.760898236,0.039864678,0.04944656,4.165666453,1624.933333,45681.977889999995,57284.61369,20820.367469999997,1076.0,853.0,28.73333333
RW201400000478,478,94280.71094,106334.0391,300.1048237,338.4717588,5656.585831,0.028103132000000003,-9999.0,3251.25,3033.666667,21.76164384,11.0,0.430243064,0.7535270479999999,0.06704971,0.108000565,0.018496435,1615.040872,21729.402469999997,60449.073520000005,11093.249890000001,990.6666667000002,749.5,156.013624
RW201400000479,479,6008.265625,6776.393555,478.12258679999997,539.2482653,7506.266667,0.005285081,-9999.0,3742.0,3663.0,34.4,12.0,0.435807802,0.760709429,0.061305173,0.08353813,0.047116603,1578.266667,9931.446501999999,46818.01593,20964.66689,1326.0,1145.0,428.8
RW201400000480,480,243428.6406,274614.1563,774.8574288,874.1240083999999,11525.92603,0.072471118,-9999.0,3973.7,3987.6,42.09315068,13.0,0.310599678,0.588136318,0.049434319000000004,0.048888519000000005,0.159100653,1348.591781,9077.587939000001,6337.482433,16283.742619999999,1709.6666670000002,1479.666667,216.78356159999998
RW201400000481,481,56085.78516,63256.08203,4463.164973,5033.759068,5812.8,0.509044574,-9999.0,2512.0,2552.0,55.53333333,11.0,0.367568904,0.666047274,0.02600456,0.037080552,10.02512614,1615.0,44043.27398,61034.32219,22751.80624,1067.0,830.0,13.8
RW201400000482,482,124267.3906,140154.375,395.5553896,446.12523150000004,5500.288828,0.0028788359999999996,-9999.0,3693.9,3560.3,32.03269755,11.0,0.440327315,0.7572920320000001,0.073185123,0.039800378,0.019401285,1599.378747,42826.48491,25157.88336,29584.887730000002,976.5,787.0,115.42506809999999
RW201400000483,483,118540.1875,133694.9688,377.32513589999996,425.56430300000005,5785.860656,0.0040118440000000005,-9999.0,3855.5,3691.8,39.42622951,11.0,0.39089278200000005,0.6899447059999999,0.08332869799999999,0.041236243,0.005055367,1591.270492,34135.854439999996,36374.40568,42766.981719999996,1054.9,899.6,178.06010930000002
RW201400000484,484,44883.44531,50621.57422,142.8684437,161.13347530000001,5349.353261,0.0035260290000000004,-9999.0,3738.333333,3575.111111,34.86885246,11.0,0.38686314899999996,0.683668961,0.111503652,0.045750442999999995,0.080315061,1645.2581519999999,32033.412180000003,22180.85239,29523.57142,953.7,806.9,163.97010869999997
RW201400000485,485,83558.84375,94313.27344,265.97606040000005,300.2084733,5732.06044,0.003835989,-9999.0,3643.0,3492.3,32.64835165,10.0,0.5024244760000001,0.856213604,0.08475773,0.05999044,0.011744662,1556.873626,10709.467359999999,36856.37352,23106.97519,1069.5,875.2,232.3214286
RW201400000486,486,49746.21094,56234.21875,158.3471074,178.9990777,5544.035519,0.017509299,-9999.0,3110.8,2906.8,23.63661202,11.0,0.415678172,0.7342346909999999,0.088986226,0.134845512,0.012113081999999999,1613.73224,9130.720258,60257.60984,5762.07385,1004.1,777.9,160.33606559999998
RW201400000487,487,137397.0469,154962.5938,437.34838360000003,493.26125599999995,9408.369863,0.004804086,-9999.0,3606.3,3597.5,36.7260274,13.0,0.41811638,0.728604006,0.043895377,0.04894266,0.009960962,1434.7561640000001,31691.59002,6776.237181999999,10812.689859999999,1321.4,1193.5,162.709589
RW201400000488,488,103638.9375,116888.6797,329.892984,372.0682233,9462.99726,0.0030349879999999997,-9999.0,3682.0,3637.5,30.19230769,12.0,0.452466498,0.778087775,0.040473998,0.051067535,0.023375692000000003,1418.591781,37817.96315,15146.51445,34232.626339999995,1376.0,1289.7,525.0849315
RW201400000489,489,13428.0791,15144.792969999999,1068.572582,1205.184332,5730.2,0.01876545,-9999.0,4168.0,3876.0,38.8,10.0,0.485587795,0.827569879,0.077724874,0.059889200999999996,0.431757781,1560.0,22774.43797,27782.68515,14415.693780000001,1169.0,906.0,106.86666670000001
RW201400000490,490,151452.3438,170814.7813,482.08778319999993,543.7203359,5651.374317,0.005318671999999999,-9999.0,3609.1,3477.6,31.84383562,11.0,0.465369214,0.7951926159999999,0.062588596,0.048432763,0.170089369,1582.7431689999999,38394.757939999996,24716.14997,13735.27796,1046.3,852.4,105.1502732
RW201400000491,491,146565.5938,166010.8281,466.53277479999997,528.428878,6958.7978140000005,0.012471009,-9999.0,4225.222222,4185.444444,36.82786885,11.0,0.35833241,0.647713445,0.07106842599999999,0.04236183599999999,0.006653984,1481.415301,7827.974392,41095.85693,17563.0774,1219.111111,1031.222222,388.9754098
RW201400000492,492,149858.25,169016.9063,477.013625,537.9975221,7890.5625,0.007545916999999999,-9999.0,3612.583333,3542.166667,38.32520325,12.0,0.417366539,0.7277347359999999,0.047680655999999995,0.058951338,0.02334776,1538.6766300000002,47307.21495,13118.70447,31593.60387,1269.2,1118.2,80.20380435
